x,y
2020,66.531
1960,71.1268292682927
1961,70.8780487804878
1962,70.9268292682927
1963,70.8268292682927
1964,71.6243902439024
1965,71.6243902439024
1966,71.5731707317073
1967,72.1243902439024
1968,71.7243902439025
1969,71.7219512195122
1970,71.9731707317073
1971,72.2731707317073
1972,72.1243902439024
1973,72.3243902439024
1974,72.5243902439024
1975,72.7243902439024
1976,72.7756097560976
1977,73.2243902439024
1978,73.1756097560976
1979,73.2756097560976
1980,73.6756097560976
1981,74.0268292682927
1982,74.1780487804878
1983,74.3780487804878
1984,74.7780487804878
1985,74.6292682926829
1986,74.9292682926829
1987,75.280487804878
1988,75.3804878048781
1989,75.5829268292683
1990,75.8804878048781
1991,76.0829268292683
1992,76.4341463414634
1993,76.3853658536585
1994,76.8853658536585
1995,76.8365853658537
1996,77.0878048780488
1997,77.2109756097561
1998,77.190243902439
1999,77.390243902439
2000,77.7414634146342
2001,77.9926829268293
2002,78.1439024390244
2003,78.4463414634146
2004,78.7463414634146
2005,79.0487804878049
2006,79.2487804878049
2007,79.4487804878049
2008,79.6
2009,80.0512195121951
2010,80.4024390243902
2011,80.9512195121951
2012,80.9048780487805
2013,81.0048780487805
2014,81.3048780487805
2015,80.9560975609756
2016,81.1560975609756
2017,81.2560975609756
2018,81.2560975609756
2019,81.2048780487805
2020,80.9024390243903
1960,61.222
1961,61.416
1962,61.858
1963,62.228
1964,62.333
1965,62.852
1966,63.075
1967,63.292
1968,63.775
1969,64.205
1970,64.431
1971,64.753
1972,65.072
1973,65.421
1974,65.591
1975,65.874
1976,66.029
1977,66.471
1978,66.695
1979,67.074
1980,67.173
1981,67.634
1982,67.903
1983,67.942
1984,67.994
1985,68.368
1986,68.445
1987,68.251
1988,68.528
1989,68.353
1990,68.389
1991,68.245
1992,67.783
1993,67.656
1994,68.554
1995,68.851
1996,68.974
1997,69.059
1998,69.102
1999,69.319
2000,69.575
2001,69.606
2002,70.024
2003,70.333
2004,70.567
2005,71.13
2006,71.394
2007,71.568
2008,71.332
2009,71.95
2010,72.128
2011,72.39
2012,72.412
2013,72.628
2014,73.099
2015,73.297
2016,73.569
2017,73.57
2018,73.341
2019,73.47
2020,72.765
1960,47.096
1961,47.325
1962,47.405
1963,47.578
1964,47.719
1965,47.778
1966,47.727
1967,47.683
1968,47.57
1969,47.565
1970,47.805
1971,47.798
1972,48.026
1973,48.398
1974,48.777
1975,49.246
1976,49.764
1977,50.085
1978,50.571
1979,50.932
1980,51.117
1981,51.269
1982,51.383
1983,51.622
1984,52.051
1985,52.416
1986,53.125
1987,53.824
1988,54.507
1989,55.191
1990,55.62
1991,56.012
1992,56.231
1993,56.416
1994,56.112
1995,56.565
1996,56.82
1997,57.199
1998,57.6
1999,58.03
2000,58.195
2001,58.107
2002,58.608
2003,59.111
2004,59.191
2005,59.76
2006,59.988
2007,60.224
2008,60.49
2009,60.946
2010,61.157
2011,61.652
2012,62.081
2013,62.42
2014,63.045
2015,63.175
2016,63.89
2017,64.013
2018,64.122
2019,64.74
2020,64.114
1960,69.309
1961,69.234
1962,69.481
1963,69.257
1964,70.168
1965,70.608
1966,69.594
1967,70.983
1968,70.513
1969,70.006
1970,70.605
1971,71.017
1972,70.827
1973,71.375
1974,70.638
1975,71.816
1976,71.39
1977,72.227
1978,72.548
1979,72.71
1980,73.753
1981,73.567
1982,73.342
1983,74.524
1984,75.385
1985,76.013
1986,76.241
1987,74.679
1988,77.36
1989,74.554
1990,77.072
1991,76.994
1992,75.559
1993,78.52
1994,79.164
1995,76.556
1996,77.65
1997,80.343
1998,80.663
1999,81.533
2000,81.37
2001,81.087
2002,80.26
2003,79.694
2004,80.948
2005,81.442
2006,80.393
2007,78.514
2008,80.13
2009,81.243
2010,80.958
2011,81.871
2012,83.366
2013,80.55
2014,81.882
2015,80.427
2016,81.702
2017,81.83
2018,82.154
2019,82.363
2020,82.198
1960,36.547
1961,36.75
1962,36.913
1963,37.164
1964,37.341
1965,37.599
1966,37.84
1967,38.123
1968,38.559
1969,38.723
1970,39.008
1971,39.308
1972,39.673
1973,39.891
1974,40.137
1975,40.591
1976,41.024
1977,41.411
1978,41.901
1979,42.393
1980,42.884
1981,43.324
1982,43.925
1983,44.382
1984,44.946
1985,45.522
1986,45.918
1987,46.417
1988,46.589
1989,46.847
1990,47.004
1991,47.546
1992,48.363
1993,48.962
1994,49.171
1995,49.866
1996,50.544
1997,51.356
1998,52.049
1999,52.356
2000,52.479
2001,52.662
2002,53.278
2003,53.678
2004,54.117
2005,54.632
2006,55.108
2007,55.553
2008,56.044
2009,56.348
2010,56.72
2011,57.019
2012,57.406
2013,57.791
2014,57.886
2015,58.134
2016,58.763
2017,59.109
2018,59.349
2019,59.72
2020,59.327
1960,35.098
1961,35.568
1962,35.989
1963,36.496
1964,36.948
1965,37.445
1966,37.898
1967,38.43
1968,38.869
1969,39.349
1970,39.871
1971,40.347
1972,40.915
1973,41.394
1974,41.954
1975,42.444
1976,43.039
1977,43.44
1978,43.583
1979,44.558
1980,45.153
1981,44.476
1982,46.377
1983,46.923
1984,47.493
1985,48.189
1986,48.71
1987,49.409
1988,50.051
1989,50.635
1990,51.319
1991,52.127
1992,52.941
1993,53.748
1994,54.721
1995,55.464
1996,56.009
1997,56.06
1998,56.554
1999,56.816
2000,56.942
2001,57.043
2002,57.08
2003,57.586
2004,58.088
2005,58.394
2006,59.06
2007,59.394
2008,60.082
2009,60.427
2010,60.717
2011,61.526
2012,62.096
2013,62.114
2014,62.269
2015,62.494
2016,63.013
2017,62.995
2018,63.04
2019,63.755
2020,62.612
1960,37.464
1961,37.695
1962,37.932
1963,35.661
1964,35.984
1965,36.383
1966,36.698
1967,37.024
1968,37.361
1969,37.746
1970,38.025
1971,38.368
1972,38.698
1973,39.034
1974,41.757
1975,42.053
1976,42.419
1977,42.718
1978,43.033
1979,43.39
1980,43.754
1981,44.07
1982,44.374
1983,44.635
1984,44.829
1985,45.104
1986,45.446
1987,45.785
1988,46.321
1989,46.7
1990,47.084
1991,47.465
1992,47.92
1993,48.228
1994,48.156
1995,48.952
1996,49.065
1997,47.997
1998,47.716
1999,48.006
2000,50.121
2001,50.445
2002,50.986
2003,51.405
2004,52.15
2005,52.249
2006,53.371
2007,54.155
2008,54.646
2009,55.541
2010,56.23
2011,56.967
2012,57.69
2013,58.232
2014,58.61
2015,59.128
2016,59.674
2017,60.066
2018,60.502
2019,60.882
2020,59.999
1960,41.729
1961,41.994
1962,42.258
1963,42.546
1964,42.749
1965,43.054
1966,43.264
1967,43.532
1968,43.731
1969,30.076
1970,30.248
1971,36.263
1972,43.284
1973,43.477
1974,40.186
1975,35.812
1976,28.921
1977,40.501
1978,40.793
1979,41.653
1980,47.563
1981,48.109
1982,48.596
1983,49.007
1984,49.208
1985,49.683
1986,50.039
1987,50.279
1988,50.504
1989,50.668
1990,50.86
1991,50.969
1992,51.113
1993,51.308
1994,51.415
1995,51.592
1996,51.727
1997,52.061
1998,52.382
1999,52.752
2000,53.226
2001,53.636
2002,54.085
2003,54.581
2004,55.036
2005,55.464
2006,56.046
2007,56.54
2008,57.074
2009,57.431
2010,57.878
2011,58.412
2012,58.865
2013,59.224
2014,59.595
2015,60.103
2016,60.479
2017,60.821
2018,61.191
2019,61.644
2020,60.708
1960,69.3
1961,70.3158536585366
1962,70.2549756097561
1963,70.6105365853659
1964,70.5693902439025
1965,71.4283170731707
1966,71.7527073170732
1967,71.2987804878049
1968,71.4301951219512
1969,72.0043414634146
1970,72.7708048780488
1971,73.0095609756098
1972,72.7826829268293
1973,72.9819756097561
1974,73.4155853658537
1975,73.3763658536586
1976,73.634
1977,73.6708048780488
1978,74.358756097561
1979,74.6210731707317
1980,74.5462682926829
1981,74.9574390243902
1982,75.2505365853659
1983,75.5177317073171
1984,75.7743902439024
1985,76.0829024390244
1986,76.4826585365854
1987,76.2798536585366
1988,76.980756097561
1989,76.6878048780488
1990,76.9390243902439
1991,77.1365853658537
1992,77.3829268292683
1993,77.390243902439
1994,77.6390243902439
1995,77.5853658536585
1996,77.6853658536585
1997,78.1365853658537
1998,77.8390243902439
1999,77.9878048780488
2000,77.8878048780488
2001,78.3878048780488
2002,78.6414634146341
2003,78.8414634146341
2004,79.0390243902439
2005,79.2390243902439
2006,79.4390243902439
2007,79.4390243902439
2008,79.9390243902439
2009,80.1878048780488
2010,80.3878048780488
2011,80.7317073170732
2012,80.6341463414634
2013,81.2853658536585
2014,81.3853658536585
2015,81.0365853658537
2016,81.3878048780488
2017,81.2878048780488
2018,81.7878048780488
2019,81.6390243902439
2020,81.0878048780488
1960,60.76
1961,61.792
1962,62.877
1963,64.077
1964,64.841
1965,64.728
1966,64.655
1967,64.654
1968,65.498
1969,65.857
1970,66.216
1971,66.479
1972,66.822
1973,67.217
1974,67.583
1975,67.971
1976,68.151
1977,67.475
1978,67.668
1979,67.9
1980,68.144
1981,68.45
1982,68.712
1983,64.219
1984,69.32
1985,69.58
1986,69.77
1987,69.939
1988,70.165
1989,70.419
1990,70.683
1991,70.974
1992,71.291
1993,71.576
1994,71.786
1995,72.109
1996,72.331
1997,72.568
1998,72.805
1999,72.903
2000,72.783
2001,73.118
2002,73.167
2003,73.188
2004,71.788
2005,73.521
2006,73.7
2007,74.317
2008,74.656
2009,75.036
2010,74.999
2011,75.295
2012,75.042
2013,75.116
2014,74.985
2015,75.013
2016,74.762
2017,74.765
2018,74.808
2019,74.863
2020,74.924
1978,63.4146341463415
1979,63.9548780487805
1980,63.449756097561
1981,63.0748780487805
1982,63.1926829268293
1983,63.3
1984,63.4665853658537
1985,63.8336585365854
1986,64.2487804878049
1987,64.6541463414634
1988,64.5824390243903
1989,64.6675609756098
1990,65.0682926829268
1991,65.0317073170732
1992,65.1960975609756
1993,65.5853658536585
1994,65.9009756097561
1995,65.6441463414634
1996,65.7673170731707
1997,65.7980487804878
1998,66.1570731707317
1999,66.3590243902439
2000,66.2224390243903
2001,66.7092682926829
2002,67.1963414634146
2003,68.1148780487805
2004,68.5926829268293
2005,68.4273170731707
2006,68.6665853658537
2007,69.3726829268293
2008,70.0151219512195
2009,70.5319512195122
2010,70.2919512195122
2011,69.8541463414634
2012,70.55
2013,71.5734146341464
2014,71.9856097560976
2015,71.9773170731707
2016,71.8251219512195
2017,71.579756097561
2018,71.8865853658537
2019,72.0475609756098
2020,71.4046341463415
1960,45.808
1961,46.47
1962,46.995
1963,47.407
1964,47.712
1965,47.814
1966,47.764
1967,47.984
1968,48.298
1969,48.548
1970,49.439
1971,50.484
1972,51.638
1973,53.003
1974,54.039
1975,54.824
1976,49.169
1977,55.816
1978,55.963
1979,56.185
1980,56.024
1981,55.972
1982,50.134
1983,58.718
1984,59.558
1985,60.203
1986,60.772
1987,61.432
1988,62.029
1989,62.374
1990,62.473
1991,62.725
1992,62.913
1993,63.349
1994,63.726
1995,64.195
1996,64.863
1997,65.536
1998,66.114
1999,66.869
2000,67.446
2001,67.946
2002,68.386
2003,68.797
2004,69.165
2005,69.168
2006,69.812
2007,70.1
2008,70.356
2009,70.641
2010,70.878
2011,71.177
2012,71.463
2013,71.728
2014,71.964
2015,72.103
2016,72.355
2017,72.551
2018,72.726
2019,73.129
2020,71.797
1960,60.897
1961,61.395
1962,61.708
1963,62.359
1964,62.878
1965,62.893
1966,62.778
1967,63.566
1968,64.152
1969,64.545
1970,64.825
1971,65.193
1972,65.351
1973,65.752
1974,66.01
1975,66.577
1976,67.032
1977,67.922
1978,68.686
1979,69.579
1980,69.861
1981,70.077
1982,70.32
1983,70.59
1984,70.819
1985,71.069
1986,71.325
1987,71.564
1988,71.885
1989,72.164
1990,72.473
1991,72.497
1992,72.718
1993,72.952
1994,73.058
1995,73.29
1996,73.092
1997,73.349
1998,73.632
1999,74.066
2000,74.417
2001,75.41
2002,75.793
2003,76.504
2004,76.923
2005,77.182
2006,77.136
2007,77.098
2008,77.185
2009,77.094
2010,76.879
2011,76.872
2012,76.707
2013,76.72
2014,76.749
2015,76.616
2016,76.877
2017,77.155
2018,77.439
2019,77.717
2020,76.612
1960,58.034
1961,58.46
1962,58.864
1963,59.202
1964,59.494
1965,59.742
1966,59.937
1967,60.113
1968,60.256
1969,60.38
1970,60.469
1971,60.555
1972,60.636
1973,60.683
1974,60.76
1975,60.819
1976,60.892
1977,60.955
1978,61.052
1979,61.133
1980,61.229
1981,61.311
1982,61.406
1983,61.491
1984,61.589
1985,61.66
1986,61.797
1987,61.947
1988,62.085
1989,62.238
1990,62.415
1991,62.622
1992,62.787
1993,63.152
1994,63.372
1995,63.136
1996,63.205
1997,63.356
1998,63.9
1999,64.17
2000,64.483
2001,64.788
2002,64.728
2003,64.6
2004,64.93
2005,65.132
2006,65.667
2007,66.254
2008,66.288
2009,66.563
2010,66.743
2011,66.982
2012,67.23
2013,67.473
2014,67.882
2015,68.201
2016,68.384
2017,68.667
2018,68.896
2019,69.124
2020,68.486
1960,68.429027078297
1961,68.8274826984646
1962,68.7908524719437
1963,69.0197509382301
1964,69.4953758903356
1965,69.6164698495494
1966,69.908291721189
1967,70.1565034894918
1968,70.0423361432663
1969,70.1724193474943
1970,70.4694395166049
1971,70.7832657598344
1972,71.0596874850886
1973,71.2577634278026
1974,71.6774371787022
1975,71.9998514573366
1976,72.2616021806421
1977,72.6453276117873
1978,72.7705898631325
1979,73.0813729143831
1980,73.0957789499358
1981,73.4571996658397
1982,73.7869661295215
1983,73.8830163091987
1984,74.169421153187
1985,74.2855744416687
1986,74.5262072706261
1987,74.7974397458005
1988,74.9110801564494
1989,75.135032620394
1990,75.271112852696
1991,75.4651189575389
1992,75.7229362682232
1993,75.7896744107077
1994,76.0648989000325
1995,76.1291880994439
1996,76.4837103243459
1997,76.8116604880649
1998,77.0066755469046
1999,77.1635850592252
2000,77.4593700108977
2001,77.7603052153014
2002,77.9061115770846
2003,78.0408358300295
2004,78.4641851934628
2005,78.5802188012294
2006,78.8928394229702
2007,79.1281179747341
2008,79.2873611810366
2009,79.5826173399939
2010,79.7666699670993
2011,80.0393318803972
2012,80.1592197362658
2013,80.3522867047258
2014,80.607740649221
2015,80.4941490273611
2016,80.6498124448056
2017,80.6916378375099
2018,80.784163405657
2019,80.9744004188289
2020,80.2084048652925
1960,65.8662926829268
1961,66.5588780487805
1962,66.9771707317073
1963,67.6857317073171
1964,68.4460975609756
1965,69.2512195121951
1966,69.5388780487805
1967,69.9254390243902
1968,70.3558292682927
1969,70.5685609756098
1970,71.0499512195122
1971,71.4585365853659
1972,71.4560975609756
1973,72.109756097561
1974,72.6121951219512
1975,73.3682926829268
1976,72.819512195122
1977,73.319512195122
1978,73.5756097560976
1979,73.6731707317073
1980,74.6731707317073
1981,75.3243902439025
1982,75.4292682926829
1983,75.2756097560976
1984,76.0292682926829
1985,76.4341463414634
1986,76.6853658536585
1987,76.8829268292683
1988,77.0829268292683
1989,77.0292682926829
1990,77.3804878048781
1991,77.8829268292683
1992,77.6780487804878
1993,78.0317073170732
1994,78.5292682926829
1995,78.6829268292683
1996,79.6268292682927
1997,80.1268292682927
1998,80.1317073170732
1999,80.3829268292683
2000,80.8780487804878
2001,81.4243902439025
2002,81.4268292682927
2003,81.3780487804878
2004,81.8292682926829
2005,81.6292682926829
2006,82.3756097560976
2007,82.3268292682927
2008,82.3756097560976
2009,82.7756097560976
2010,82.9780487804878
2011,83.4219512195122
2012,83.4804878048781
2013,83.8317073170732
2014,83.9804878048781
2015,84.2780487804878
2016,84.2268292682927
2017,84.6804878048781
2018,84.9341463414634
2019,85.0780487804878
2020,85.3878048780488
1960,48.317
1961,48.73
1962,49.668
1963,50.25
1964,50.812
1965,51.465
1966,52.091
1967,52.632
1968,53.355
1969,53.896
1970,54.44
1971,54.966
1972,55.607
1973,54.415
1974,52.313
1975,57.548
1976,58.158
1977,58.746
1978,59.334
1979,59.908
1980,60.485
1981,61.016
1982,61.527
1983,62.137
1984,62.642
1985,62.996
1986,63.591
1987,64.032
1988,64.345
1989,64.856
1990,65.243
1991,65.752
1992,65.991
1993,66.251
1994,66.574
1995,67.139
1996,67.439
1997,67.777
1998,62.721
1999,68.422
2000,68.662
2001,69.006
2002,69.366
2003,69.507
2004,69.796
2005,70.104
2006,70.261
2007,70.376
2008,70.441
2009,70.911
2010,71.088
2011,71.439
2012,71.734
2013,71.963
2014,72.259
2015,72.487
2016,72.588
2017,72.692
2018,72.814
2019,72.881
2020,71.462
1960,40.7432026829806
1961,41.0716719702749
1962,41.6223766531233
1963,41.7639340063819
1964,42.2530557750103
1965,42.4013985665175
1966,42.3348677233006
1967,42.9765793707825
1968,43.3082064431997
1969,43.5652834665755
1970,43.878573913825
1971,44.2237902426072
1972,44.0236965504933
1973,44.7605228289458
1974,44.7994487217609
1975,45.1666195224371
1976,45.8441781997696
1977,46.2124745848801
1978,46.3933583223511
1979,46.8042600172601
1980,47.214725632849
1981,47.5156566147369
1982,47.7376637411728
1983,46.5256400117755
1984,46.397441235739
1985,46.7606581995935
1986,47.5777411576435
1987,48.3018830059551
1988,48.1063892333189
1989,49.1753750111008
1990,49.2102059169223
1991,49.2081967029127
1992,49.1878018441342
1993,49.7959998525053
1994,50.1610412329072
1995,50.6678357081371
